dyad,id1,id2,Species,Population,group,year,id1_age,id2_age,id1_proplact,id2_proplact,hrsobs,rank1,rank2,appr,groom,aggr,kincat2,rankdiff
AA_NF_1994_EY_NF_1999,AA_NF_1994,EY_NF_1999,Papio_ursinus,Moremi,C Group,2005,10.75,5.69,0.00,0.00,5.82,0.18,0.74,0,0,0,Non-kin,0.56
AA_NF_1994_EY_NF_1999,AA_NF_1994,EY_NF_1999,Papio_ursinus,Moremi,C Group,2004,9.75,4.69,0.00,0.00,17.20,0.39,0.74,0,0,0,Non-kin,0.35
AA_NF_1994_EY_NF_1999,AA_NF_1994,EY_NF_1999,Papio_ursinus,Moremi,C Group,2007,12.75,7.69,0.00,0.00,29.66,0.13,0.64,0,0,0,Non-kin,0.51
AA_NF_1994_EY_NF_1999,AA_NF_1994,EY_NF_1999,Papio_ursinus,Moremi,C Group,2006,11.75,6.69,0.33,0.91,30.00,0.15,0.66,11,0,0,Non-kin,0.51
AA_NF_1994_GI_NF_1997,AA_NF_1994,GI_NF_1997,Papio_ursinus,Moremi,C Group,2005,10.75,7.81,0.12,0.41,5.83,0.18,0.07,13,2,0,Non-kin,-0.11
AA_NF_1994_GI_NF_1997,AA_NF_1994,GI_NF_1997,Papio_ursinus,Moremi,C Group,2006,11.75,8.81,0.33,1.00,6.35,0.15,0.05,5,0,0,Non-kin,-0.10
AA_NF_1994_GI_NF_1997,AA_NF_1994,GI_NF_1997,Papio_ursinus,Moremi,C Group,2003,8.75,5.81,0.00,0.00,6.36,0.25,0.54,1,0,0,Non-kin,0.29
AA_NF_1994_GI_NF_1997,AA_NF_1994,GI_NF_1997,Papio_ursinus,Moremi,C Group,2004,9.75,6.81,0.00,0.67,11.61,0.39,0.15,18,1,0,Non-kin,-0.24
AA_NF_1994_HL_NF_1987,AA_NF_1994,HL_NF_1987,Papio_ursinus,Moremi,C Group,2003,8.75,16.33,0.00,0.06,11.95,0.25,0.64,2,0,0,Non-kin,0.39
AA_NF_1994_HL_NF_1987,AA_NF_1994,HL_NF_1987,Papio_ursinus,Moremi,C Group,2001,6.75,14.34,0.00,0.00,12.40,0.15,0.68,0,0,0,Non-kin,0.53
AA_NF_1994_HL_NF_1987,AA_NF_1994,HL_NF_1987,Papio_ursinus,Moremi,C Group,2004,9.75,17.34,0.00,0.74,18.16,0.39,0.04,6,3,0,Non-kin,-0.35
AA_NF_1994_HL_NF_1987,AA_NF_1994,HL_NF_1987,Papio_ursinus,Moremi,C Group,2002,7.75,15.33,0.00,0.00,27.44,0.16,0.66,0,0,0,Non-kin,0.50
AA_NF_1994_HN_NF_1986,AA_NF_1994,HN_NF_1986,Papio_ursinus,Moremi,C Group,2003,8.75,16.91,0.00,0.10,11.08,0.25,0.55,1,0,0,Non-kin,0.30
AA_NF_1994_HN_NF_1986,AA_NF_1994,HN_NF_1986,Papio_ursinus,Moremi,C Group,2004,9.75,17.92,0.00,0.03,11.83,0.39,0.11,3,0,1,Non-kin,-0.28
AA_NF_1994_HN_NF_1986,AA_NF_1994,HN_NF_1986,Papio_ursinus,Moremi,C Group,2001,6.75,14.92,0.24,0.80,12.69,0.15,0.64,2,0,0,Non-kin,0.49
AA_NF_1994_HN_NF_1986,AA_NF_1994,HN_NF_1986,Papio_ursinus,Moremi,C Group,2002,7.75,15.92,0.00,0.00,27.01,0.16,0.57,0,0,0,Non-kin,0.41
AA_NF_1994_HS_NF_1994,AA_NF_1994,HS_NF_1994,Papio_ursinus,Moremi,C Group,2003,8.75,8.55,0.00,0.00,2.58,0.25,0.51,1,0,0,Non-kin,0.26
AA_NF_1994_JK_NF_1994,AA_NF_1994,JK_NF_1994,Papio_ursinus,Moremi,C Group,2005,10.75,10.69,0.12,0.27,5.46,0.18,0.14,6,13,0,Non-kin,-0.04
AA_NF_1994_JK_NF_1994,AA_NF_1994,JK_NF_1994,Papio_ursinus,Moremi,C Group,2003,8.75,8.69,0.00,0.08,12.05,0.25,0.11,7,0,5,Non-kin,-0.14
AA_NF_1994_JK_NF_1994,AA_NF_1994,JK_NF_1994,Papio_ursinus,Moremi,C Group,2001,6.75,6.69,0.24,0.00,12.61,0.15,0.01,1,1,0,Non-kin,-0.14
AA_NF_1994_JK_NF_1994,AA_NF_1994,JK_NF_1994,Papio_ursinus,Moremi,C Group,2004,9.75,9.69,0.00,0.00,17.83,0.39,0.24,2,1,0,Non-kin,-0.15
AA_NF_1994_JK_NF_1994,AA_NF_1994,JK_NF_1994,Papio_ursinus,Moremi,C Group,2002,7.75,7.69,0.43,0.40,27.16,0.16,0.04,20,7,1,Non-kin,-0.12
AA_NF_1994_JK_NF_1994,AA_NF_1994,JK_NF_1994,Papio_ursinus,Moremi,C Group,2006,11.75,11.69,0.33,0.00,30.08,0.15,0.11,7,3,0,Non-kin,-0.04
AA_NF_1994_JK_NF_1994,AA_NF_1994,JK_NF_1994,Papio_ursinus,Moremi,C Group,2007,12.75,12.69,0.00,0.02,31.31,0.13,0.09,2,3,0,Non-kin,-0.04
AA_NF_1994_JN_NF_1986,AA_NF_1994,JN_NF_1986,Papio_ursinus,Moremi,C Group,2003,8.75,16.75,0.00,0.56,3.01,0.25,0.04,3,0,0,Non-kin,-0.21
AA_NF_1994_JN_NF_1986,AA_NF_1994,JN_NF_1986,Papio_ursinus,Moremi,C Group,2001,6.75,14.75,0.24,0.00,12.30,0.15,0.06,1,0,0,Non-kin,-0.09
AA_NF_1994_JN_NF_1986,AA_NF_1994,JN_NF_1986,Papio_ursinus,Moremi,C Group,2002,7.75,15.75,0.43,0.04,27.35,0.16,0.08,6,1,0,Non-kin,-0.08
AA_NF_1994_JO_NF_1992,AA_NF_1994,JO_NF_1992,Papio_ursinus,Moremi,C Group,2003,8.75,10.98,0.00,0.00,1.07,0.25,0.32,0,0,0,Non-kin,0.07
AA_NF_1994_JO_NF_1992,AA_NF_1994,JO_NF_1992,Papio_ursinus,Moremi,C Group,2001,6.75,8.99,0.00,0.00,11.51,0.15,0.36,0,0,0,Non-kin,0.21
AA_NF_1994_JO_NF_1992,AA_NF_1994,JO_NF_1992,Papio_ursinus,Moremi,C Group,2002,7.75,9.98,0.43,0.40,26.74,0.16,0.35,2,0,0,Non-kin,0.19
AA_NF_1994_LK_NF_1988,AA_NF_1994,LK_NF_1988,Papio_ursinus,Moremi,C Group,2005,10.75,17.41,0.12,0.28,6.00,0.18,0.40,2,0,0,Non-kin,0.22
AA_NF_1994_LK_NF_1988,AA_NF_1994,LK_NF_1988,Papio_ursinus,Moremi,C Group,2003,8.75,15.41,0.00,0.00,11.98,0.25,0.34,3,0,0,Non-kin,0.09
AA_NF_1994_LK_NF_1988,AA_NF_1994,LK_NF_1988,Papio_ursinus,Moremi,C Group,2001,6.75,13.41,0.24,0.53,12.07,0.15,0.45,1,0,0,Non-kin,0.30
AA_NF_1994_LK_NF_1988,AA_NF_1994,LK_NF_1988,Papio_ursinus,Moremi,C Group,2004,9.75,16.41,0.00,0.12,17.67,0.39,0.46,1,0,0,Non-kin,0.07
AA_NF_1994_LK_NF_1988,AA_NF_1994,LK_NF_1988,Papio_ursinus,Moremi,C Group,2002,7.75,14.41,0.00,0.00,26.84,0.16,0.39,0,0,0,Non-kin,0.23
AA_NF_1994_LK_NF_1988,AA_NF_1994,LK_NF_1988,Papio_ursinus,Moremi,C Group,2006,11.75,18.41,0.33,0.00,29.51,0.15,0.38,2,0,0,Non-kin,0.23
AA_NF_1994_LK_NF_1988,AA_NF_1994,LK_NF_1988,Papio_ursinus,Moremi,C Group,2007,12.75,19.41,0.00,0.10,30.99,0.13,0.35,2,0,0,Non-kin,0.22
AA_NF_1994_LM_NF_1992,AA_NF_1994,LM_NF_1992,Papio_ursinus,Moremi,C Group,2001,6.75,9.49,0.00,0.00,12.35,0.15,0.73,0,0,0,Non-kin,0.58
AA_NF_1994_LM_NF_1992,AA_NF_1994,LM_NF_1992,Papio_ursinus,Moremi,C Group,2002,7.75,10.49,0.43,0.00,15.90,0.16,0.68,1,0,0,Non-kin,0.52
AA_NF_1994_LN_NF_1998,AA_NF_1994,LN_NF_1998,Papio_ursinus,Moremi,C Group,2005,10.75,7.50,0.12,0.18,5.84,0.18,0.27,2,0,0,Non-kin,0.09
AA_NF_1994_LN_NF_1998,AA_NF_1994,LN_NF_1998,Papio_ursinus,Moremi,C Group,2004,9.75,6.50,0.00,0.00,17.85,0.39,0.35,3,0,0,Non-kin,-0.04
AA_NF_1994_LN_NF_1998,AA_NF_1994,LN_NF_1998,Papio_ursinus,Moremi,C Group,2006,11.75,8.50,0.33,0.00,30.61,0.15,0.19,2,0,0,Non-kin,0.04
AA_NF_1994_LN_NF_1998,AA_NF_1994,LN_NF_1998,Papio_ursinus,Moremi,C Group,2007,12.75,9.49,0.00,0.00,30.70,0.13,0.15,0,0,0,Non-kin,0.02
AA_NF_1994_LS_NF_1997,AA_NF_1994,LS_NF_1997,Papio_ursinus,Moremi,C Group,2005,10.75,7.64,0.12,0.00,5.63,0.18,0.48,1,0,0,Non-kin,0.30
AA_NF_1994_LS_NF_1997,AA_NF_1994,LS_NF_1997,Papio_ursinus,Moremi,C Group,2004,9.75,6.64,0.00,0.00,11.72,0.39,0.52,3,0,0,Non-kin,0.13
AA_NF_1994_LS_NF_1997,AA_NF_1994,LS_NF_1997,Papio_ursinus,Moremi,C Group,2006,11.75,8.64,0.33,0.00,29.21,0.15,0.43,2,0,0,Non-kin,0.28
AA_NF_1994_LS_NF_1997,AA_NF_1994,LS_NF_1997,Papio_ursinus,Moremi,C Group,2007,12.75,9.64,0.00,0.00,30.33,0.13,0.40,0,0,0,Non-kin,0.27
AA_NF_1994_LX_NF_1988,AA_NF_1994,LX_NF_1988,Papio_ursinus,Moremi,C Group,2005,10.75,16.58,0.12,0.50,5.66,0.18,0.81,5,0,0,Non-kin,0.63
AA_NF_1994_LX_NF_1988,AA_NF_1994,LX_NF_1988,Papio_ursinus,Moremi,C Group,2003,8.75,14.58,0.00,0.00,11.60,0.25,0.77,1,0,0,Non-kin,0.52
AA_NF_1994_LX_NF_1988,AA_NF_1994,LX_NF_1988,Papio_ursinus,Moremi,C Group,2001,6.75,12.58,0.24,0.06,11.89,0.15,0.81,1,0,0,Non-kin,0.66
AA_NF_1994_LX_NF_1988,AA_NF_1994,LX_NF_1988,Papio_ursinus,Moremi,C Group,2004,9.75,15.58,0.00,0.09,17.02,0.39,0.76,2,0,0,Non-kin,0.37
AA_NF_1994_LX_NF_1988,AA_NF_1994,LX_NF_1988,Papio_ursinus,Moremi,C Group,2002,7.75,13.58,0.00,0.00,27.05,0.16,0.79,0,0,0,Non-kin,0.63
AA_NF_1994_LX_NF_1988,AA_NF_1994,LX_NF_1988,Papio_ursinus,Moremi,C Group,2007,12.75,18.58,0.00,0.63,29.98,0.13,0.69,13,0,0,Non-kin,0.56
AA_NF_1994_LX_NF_1988,AA_NF_1994,LX_NF_1988,Papio_ursinus,Moremi,C Group,2006,11.75,17.58,0.33,0.00,30.43,0.15,0.74,8,0,0,Non-kin,0.59
AA_NF_1994_LZ_NF_1995,AA_NF_1994,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2005,10.75,9.99,0.00,0.00,4.97,0.18,0.46,0,0,0,Non-kin,0.28
AA_NF_1994_LZ_NF_1995,AA_NF_1994,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2003,8.75,7.99,0.00,0.61,12.28,0.25,0.39,5,1,0,Non-kin,0.14
AA_NF_1994_LZ_NF_1995,AA_NF_1994,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2001,6.75,5.99,0.24,0.00,12.79,0.15,0.47,1,0,0,Non-kin,0.32
AA_NF_1994_LZ_NF_1995,AA_NF_1994,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2004,9.75,8.99,0.00,0.38,17.86,0.39,0.52,1,0,0,Non-kin,0.13
AA_NF_1994_LZ_NF_1995,AA_NF_1994,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2002,7.75,6.99,0.00,0.00,27.14,0.16,0.43,0,0,0,Non-kin,0.27
AA_NF_1994_MA_NF_2002,AA_NF_1994,MA_NF_2002,Papio_ursinus,Moremi,C Group,2006,11.75,3.87,0.33,0.00,12.73,0.15,0.81,1,0,0,Non-kin,0.66
AA_NF_1994_MA_NF_2002,AA_NF_1994,MA_NF_2002,Papio_ursinus,Moremi,C Group,2007,12.75,4.87,0.00,0.00,25.34,0.13,0.77,3,0,0,Non-kin,0.64
AA_NF_1994_ML_NF_1995,AA_NF_1994,ML_NF_1995,Papio_ursinus,Moremi,C Group,2001,6.75,5.77,0.24,0.00,12.14,0.15,0.24,3,1,0,Non-kin,0.09
AA_NF_1994_ML_NF_1995,AA_NF_1994,ML_NF_1995,Papio_ursinus,Moremi,C Group,2002,7.75,6.77,0.00,0.00,26.78,0.16,0.23,0,0,0,Non-kin,0.07
AA_NF_1994_NI_NF_1985,AA_NF_1994,NI_NF_1985,Papio_ursinus,Moremi,C Group,2001,6.75,15.77,0.24,0.22,12.46,0.15,0.32,1,0,0,Non-kin,0.17
AA_NF_1994_NI_NF_1985,AA_NF_1994,NI_NF_1985,Papio_ursinus,Moremi,C Group,2002,7.75,16.77,0.43,0.90,17.23,0.16,0.31,3,1,0,Non-kin,0.15
AA_NF_1994_NX_NF_2000,AA_NF_1994,NX_NF_2000,Papio_ursinus,Moremi,C Group,2005,10.75,4.58,0.12,0.00,5.98,0.18,0.83,4,0,0,Non-kin,0.65
AA_NF_1994_NX_NF_2000,AA_NF_1994,NX_NF_2000,Papio_ursinus,Moremi,C Group,2007,12.75,6.58,0.00,0.58,29.22,0.13,0.73,7,0,0,Non-kin,0.60
AA_NF_1994_NX_NF_2000,AA_NF_1994,NX_NF_2000,Papio_ursinus,Moremi,C Group,2006,11.75,5.58,0.33,0.00,30.58,0.15,0.78,2,0,0,Non-kin,0.63
AA_NF_1994_PM_NF_1996,AA_NF_1994,PM_NF_1996,Papio_ursinus,Moremi,C Group,2005,10.75,9.49,0.12,0.59,5.83,0.18,0.96,9,2,0,Non-kin,0.78
AA_NF_1994_PM_NF_1996,AA_NF_1994,PM_NF_1996,Papio_ursinus,Moremi,C Group,2003,8.75,7.49,0.00,0.00,11.72,0.25,0.95,1,0,0,Non-kin,0.70
AA_NF_1994_PM_NF_1996,AA_NF_1994,PM_NF_1996,Papio_ursinus,Moremi,C Group,2004,9.75,8.49,0.00,0.00,17.35,0.39,0.95,0,0,0,Non-kin,0.56
AA_NF_1994_PM_NF_1996,AA_NF_1994,PM_NF_1996,Papio_ursinus,Moremi,C Group,2002,7.75,6.49,0.43,0.45,26.50,0.16,0.96,3,1,0,Non-kin,0.80
AA_NF_1994_PM_NF_1996,AA_NF_1994,PM_NF_1996,Papio_ursinus,Moremi,C Group,2006,11.75,10.49,0.00,0.00,30.20,0.15,0.94,0,0,0,Non-kin,0.79
AA_NF_1994_PM_NF_1996,AA_NF_1994,PM_NF_1996,Papio_ursinus,Moremi,C Group,2007,12.75,11.49,0.00,0.64,30.26,0.13,0.92,3,0,0,Non-kin,0.79
AA_NF_1994_PS_NF_1995,AA_NF_1994,PS_NF_1995,Papio_ursinus,Moremi,C Group,2002,7.75,6.82,0.00,0.00,8.30,0.16,0.85,0,0,0,Non-kin,0.69
AA_NF_1994_PS_NF_1995,AA_NF_1994,PS_NF_1995,Papio_ursinus,Moremi,C Group,2001,6.75,5.82,0.24,0.20,11.85,0.15,0.88,2,0,0,Non-kin,0.73
AA_NF_1994_RS_NF_1987,AA_NF_1994,RS_NF_1987,Papio_ursinus,Moremi,C Group,2003,8.75,15.58,0.00,0.00,0.89,0.25,0.28,0,0,0,Non-kin,0.03
AA_NF_1994_RS_NF_1987,AA_NF_1994,RS_NF_1987,Papio_ursinus,Moremi,C Group,2001,6.75,13.58,0.24,0.00,12.61,0.15,0.27,1,0,0,Non-kin,0.12
AA_NF_1994_RS_NF_1987,AA_NF_1994,RS_NF_1987,Papio_ursinus,Moremi,C Group,2002,7.75,14.58,0.43,0.45,27.35,0.16,0.27,1,0,0,Non-kin,0.11
AA_NF_1994_RU_NF_2000,AA_NF_1994,RU_NF_2000,Papio_ursinus,Moremi,C Group,2005,10.75,4.73,0.00,0.00,5.64,0.18,0.61,0,0,0,Non-kin,0.43
AA_NF_1994_RU_NF_2000,AA_NF_1994,RU_NF_2000,Papio_ursinus,Moremi,C Group,2007,12.75,6.72,0.00,0.00,29.49,0.13,0.52,0,0,0,Non-kin,0.39
AA_NF_1994_RU_NF_2000,AA_NF_1994,RU_NF_2000,Papio_ursinus,Moremi,C Group,2006,11.75,5.72,0.33,0.02,29.77,0.15,0.57,5,0,0,Non-kin,0.42
AA_NF_1994_SI_NF_2002,AA_NF_1994,SI_NF_2002,Papio_ursinus,Moremi,C Group,2006,11.75,4.18,0.33,0.00,17.96,0.15,0.96,2,0,0,Non-kin,0.81
AA_NF_1994_SI_NF_2002,AA_NF_1994,SI_NF_2002,Papio_ursinus,Moremi,C Group,2007,12.75,5.18,0.00,0.00,26.72,0.13,0.96,1,0,0,Non-kin,0.83
AA_NF_1994_SK_NF_2002,AA_NF_1994,SK_NF_2002,Papio_ursinus,Moremi,C Group,2006,11.75,3.98,0.33,0.00,16.02,0.15,0.85,2,0,0,Non-kin,0.70
AA_NF_1994_SK_NF_2002,AA_NF_1994,SK_NF_2002,Papio_ursinus,Moremi,C Group,2007,12.75,4.98,0.00,0.00,26.38,0.13,0.84,3,0,0,Non-kin,0.71
AA_NF_1994_SL_NF_1989,AA_NF_1994,SL_NF_1989,Papio_ursinus,Moremi,C Group,2005,10.75,16.25,0.12,0.14,5.35,0.18,1.00,7,0,0,Non-kin,0.82
AA_NF_1994_SL_NF_1989,AA_NF_1994,SL_NF_1989,Papio_ursinus,Moremi,C Group,2003,8.75,14.25,0.00,0.69,11.76,0.25,1.00,6,0,0,Non-kin,0.75
AA_NF_1994_SL_NF_1989,AA_NF_1994,SL_NF_1989,Papio_ursinus,Moremi,C Group,2001,6.75,12.25,0.24,0.30,12.53,0.15,1.00,3,0,0,Non-kin,0.85
AA_NF_1994_SL_NF_1989,AA_NF_1994,SL_NF_1989,Papio_ursinus,Moremi,C Group,2004,9.75,15.25,0.00,0.00,17.86,0.39,1.00,0,0,0,Non-kin,0.61
AA_NF_1994_SL_NF_1989,AA_NF_1994,SL_NF_1989,Papio_ursinus,Moremi,C Group,2002,7.75,13.25,0.43,0.39,27.44,0.16,1.00,1,0,0,Non-kin,0.84
AA_NF_1994_SL_NF_1989,AA_NF_1994,SL_NF_1989,Papio_ursinus,Moremi,C Group,2006,11.75,17.25,0.33,0.77,29.99,0.15,1.00,9,0,0,Non-kin,0.85
AA_NF_1994_SL_NF_1989,AA_NF_1994,SL_NF_1989,Papio_ursinus,Moremi,C Group,2007,12.75,18.25,0.00,0.19,29.99,0.13,1.00,2,0,0,Non-kin,0.87
AA_NF_1994_SR_NF_1989,AA_NF_1994,SR_NF_1989,Papio_ursinus,Moremi,C Group,2004,9.75,14.92,0.00,0.00,2.69,0.39,0.84,0,0,0,Non-kin,0.45
AA_NF_1994_SR_NF_1989,AA_NF_1994,SR_NF_1989,Papio_ursinus,Moremi,C Group,2003,8.75,13.91,0.00,0.09,11.33,0.25,0.83,1,0,0,Non-kin,0.58
AA_NF_1994_SR_NF_1989,AA_NF_1994,SR_NF_1989,Papio_ursinus,Moremi,C Group,2001,6.75,11.92,0.00,0.00,11.98,0.15,0.85,0,0,0,Non-kin,0.70
AA_NF_1994_SR_NF_1989,AA_NF_1994,SR_NF_1989,Papio_ursinus,Moremi,C Group,2002,7.75,12.91,0.43,0.44,27.30,0.16,0.83,1,0,0,Non-kin,0.67
AA_NF_1994_SS_NF_1985,AA_NF_1994,SS_NF_1985,Papio_ursinus,Moremi,C Group,2001,6.75,16.41,0.24,0.00,12.48,0.15,0.59,1,0,0,Non-kin,0.44
AA_NF_1994_SS_NF_1985,AA_NF_1994,SS_NF_1985,Papio_ursinus,Moremi,C Group,2002,7.75,17.41,0.00,0.00,15.17,0.16,0.54,0,0,0,Non-kin,0.38
AA_NF_1994_SW_NF_1992,AA_NF_1994,SW_NF_1992,Papio_ursinus,Moremi,C Group,2005,10.75,12.66,0.12,0.00,5.45,0.18,0.91,0,0,1,Non-kin,0.73
AA_NF_1994_SW_NF_1992,AA_NF_1994,SW_NF_1992,Papio_ursinus,Moremi,C Group,2003,8.75,10.66,0.00,0.00,11.46,0.25,0.91,0,0,0,Non-kin,0.66
AA_NF_1994_SW_NF_1992,AA_NF_1994,SW_NF_1992,Papio_ursinus,Moremi,C Group,2001,6.75,8.66,0.24,0.11,12.45,0.15,0.95,1,0,0,Non-kin,0.80
AA_NF_1994_SW_NF_1992,AA_NF_1994,SW_NF_1992,Papio_ursinus,Moremi,C Group,2004,9.75,11.66,0.00,0.31,17.84,0.39,0.89,1,0,0,Non-kin,0.50
AA_NF_1994_SW_NF_1992,AA_NF_1994,SW_NF_1992,Papio_ursinus,Moremi,C Group,2002,7.75,9.66,0.43,0.45,27.25,0.16,0.92,0,1,0,Non-kin,0.76
AA_NF_1994_SW_NF_1992,AA_NF_1994,SW_NF_1992,Papio_ursinus,Moremi,C Group,2007,12.75,14.66,0.00,0.00,30.06,0.13,0.88,0,0,0,Non-kin,0.75
AA_NF_1994_SW_NF_1992,AA_NF_1994,SW_NF_1992,Papio_ursinus,Moremi,C Group,2006,11.75,13.66,0.33,0.72,30.19,0.15,0.90,10,0,0,Non-kin,0.75
AA_NF_1994_SY_NF_1982,AA_NF_1994,SY_NF_1982,Papio_ursinus,Moremi,C Group,2005,10.75,22.92,0.00,0.00,5.63,0.18,0.87,0,0,0,Non-kin,0.69
AA_NF_1994_SY_NF_1982,AA_NF_1994,SY_NF_1982,Papio_ursinus,Moremi,C Group,2003,8.75,20.91,0.00,0.00,11.61,0.25,0.84,5,0,0,Non-kin,0.59
AA_NF_1994_SY_NF_1982,AA_NF_1994,SY_NF_1982,Papio_ursinus,Moremi,C Group,2001,6.75,18.92,0.00,0.00,11.90,0.15,0.91,0,0,0,Non-kin,0.76
AA_NF_1994_SY_NF_1982,AA_NF_1994,SY_NF_1982,Papio_ursinus,Moremi,C Group,2004,9.75,21.92,0.00,0.00,17.38,0.39,0.80,0,0,0,Non-kin,0.41
AA_NF_1994_SY_NF_1982,AA_NF_1994,SY_NF_1982,Papio_ursinus,Moremi,C Group,2002,7.75,19.92,0.00,0.00,26.67,0.16,0.88,0,0,0,Non-kin,0.72
AA_NF_1994_SY_NF_1982,AA_NF_1994,SY_NF_1982,Papio_ursinus,Moremi,C Group,2006,11.75,23.92,0.33,0.00,30.51,0.15,0.83,4,1,0,Non-kin,0.68
AA_NF_1994_SY_NF_1982,AA_NF_1994,SY_NF_1982,Papio_ursinus,Moremi,C Group,2007,12.75,24.91,0.00,0.00,30.95,0.13,0.77,0,3,0,Non-kin,0.64
AA_NF_1994_TS_NF_2001,AA_NF_1994,TS_NF_2001,Papio_ursinus,Moremi,C Group,2006,11.75,5.10,0.33,0.00,19.01,0.15,0.05,4,0,0,Non-kin,-0.10
AA_NF_1994_TS_NF_2001,AA_NF_1994,TS_NF_2001,Papio_ursinus,Moremi,C Group,2007,12.75,6.10,0.00,0.00,24.99,0.13,0.04,1,1,0,Non-kin,-0.09
AA_NF_1994_VD_NF_1999,AA_NF_1994,VD_NF_1999,Papio_ursinus,Moremi,C Group,2005,10.75,6.00,0.12,0.00,5.66,0.18,0.60,1,0,0,Non-kin,0.42
AA_NF_1994_VD_NF_1999,AA_NF_1994,VD_NF_1999,Papio_ursinus,Moremi,C Group,2004,9.75,5.00,0.00,0.00,17.59,0.39,0.57,0,0,0,Non-kin,0.18
AA_NF_1994_VD_NF_1999,AA_NF_1994,VD_NF_1999,Papio_ursinus,Moremi,C Group,2006,11.75,7.00,0.33,0.00,29.79,0.15,0.61,1,0,0,Non-kin,0.46
AA_NF_1994_VD_NF_1999,AA_NF_1994,VD_NF_1999,Papio_ursinus,Moremi,C Group,2007,12.75,8.00,0.00,0.00,31.42,0.13,0.56,0,0,0,Non-kin,0.43
AA_NF_1994_WE_NF_1992,AA_NF_1994,WE_NF_1992,Papio_ursinus,Moremi,C Group,2001,6.75,9.00,0.00,0.00,12.34,0.15,0.40,0,0,0,Non-kin,0.25
AA_NF_1994_WS_NF_1999,AA_NF_1994,WS_NF_1999,Papio_ursinus,Moremi,C Group,2005,10.75,5.80,0.12,0.00,5.99,0.18,0.32,1,0,0,Non-kin,0.14
AA_NF_1994_WS_NF_1999,AA_NF_1994,WS_NF_1999,Papio_ursinus,Moremi,C Group,2004,9.75,4.80,0.00,0.00,17.32,0.39,0.39,2,0,0,Non-kin,0.00
AA_NF_1994_WS_NF_1999,AA_NF_1994,WS_NF_1999,Papio_ursinus,Moremi,C Group,2006,11.75,6.80,0.33,0.33,30.27,0.15,0.24,6,0,0,Non-kin,0.09
AA_NF_1994_WS_NF_1999,AA_NF_1994,WS_NF_1999,Papio_ursinus,Moremi,C Group,2007,12.75,7.80,0.00,0.07,30.87,0.13,0.19,1,0,0,Non-kin,0.06
AA_NF_1994_AC_NF_1989,AC_NF_1989,AA_NF_1994,Papio_ursinus,Moremi,C Group,2003,13.66,8.75,0.00,0.00,1.03,0.25,0.25,0,0,0,Sisters,0.00
AA_NF_1994_AC_NF_1989,AC_NF_1989,AA_NF_1994,Papio_ursinus,Moremi,C Group,2001,11.66,6.75,0.16,0.24,12.79,0.19,0.15,1,0,1,Sisters,-0.04
AA_NF_1994_AC_NF_1989,AC_NF_1989,AA_NF_1994,Papio_ursinus,Moremi,C Group,2002,12.66,7.75,0.56,0.43,26.95,0.20,0.16,12,0,0,Sisters,-0.04
AC_NF_1989_AZ_NF_1995,AC_NF_1989,AZ_NF_1995,Papio_ursinus,Moremi,C Group,2003,13.66,7.60,0.00,0.00,1.20,0.25,0.20,0,0,0,Non-kin,-0.05
AC_NF_1989_BL_NF_1988,AC_NF_1989,BL_NF_1988,Papio_ursinus,Moremi,C Group,2003,13.66,15.41,0.00,0.00,1.37,0.25,0.16,0,0,0,Sisters,-0.09
AC_NF_1989_BL_NF_1988,AC_NF_1989,BL_NF_1988,Papio_ursinus,Moremi,C Group,2001,11.66,13.41,0.16,0.69,12.80,0.19,0.10,7,1,2,Sisters,-0.09
AC_NF_1989_BL_NF_1988,AC_NF_1989,BL_NF_1988,Papio_ursinus,Moremi,C Group,2002,12.66,14.41,0.56,0.00,27.13,0.20,0.12,16,1,0,Sisters,-0.08
AC_NF_1989_CC_NF_1996,AC_NF_1989,CC_NF_1996,Papio_ursinus,Moremi,C Group,2003,13.66,6.72,0.00,0.00,1.19,0.25,0.65,0,0,0,Non-kin,0.40
AC_NF_1989_CC_NF_1996,AC_NF_1989,CC_NF_1996,Papio_ursinus,Moremi,C Group,2002,12.66,5.72,0.56,0.00,27.48,0.20,0.67,3,0,0,Non-kin,0.47
AC_NF_1989_CH_NF_1992,AC_NF_1989,CH_NF_1992,Papio_ursinus,Moremi,C Group,2003,13.66,10.79,0.00,0.00,1.36,0.25,0.48,0,0,0,Non-kin,0.23
AC_NF_1989_CH_NF_1992,AC_NF_1989,CH_NF_1992,Papio_ursinus,Moremi,C Group,2001,11.66,8.79,0.16,0.00,12.61,0.19,0.51,1,2,0,Non-kin,0.32
AC_NF_1989_CH_NF_1992,AC_NF_1989,CH_NF_1992,Papio_ursinus,Moremi,C Group,2002,12.66,9.79,0.00,0.00,26.72,0.20,0.47,0,0,0,Non-kin,0.27
AC_NF_1989_CL_NF_1996,AC_NF_1989,CL_NF_1996,Papio_ursinus,Moremi,C Group,2002,12.66,6.41,0.00,0.00,20.36,0.20,0.72,0,0,0,Non-kin,0.52
